"",TCGA-FA-8693,TCGA-FA-A4BB,TCGA-FA-A4XK,TCGA-FA-A6HN,TCGA-FA-A6HO,TCGA-FA-A7DS,TCGA-FA-A7Q1,TCGA-FA-A82F,TCGA-FA-A86F,TCGA-FF-8041,TCGA-FF-8042,TCGA-FF-8043,TCGA-FF-8046,TCGA-FF-8047,TCGA-FF-8061,TCGA-FF-8062,TCGA-FF-A7CQ,TCGA-FF-A7CR,TCGA-FF-A7CW,TCGA-FF-A7CX,TCGA-FM-8000,TCGA-G8-6324,TCGA-G8-6325,TCGA-G8-6326,TCGA-G8-6906,TCGA-G8-6907,TCGA-G8-6909,TCGA-G8-6914,TCGA-GR-7353,TCGA-GR-A4D4,TCGA-GR-A4D5,TCGA-GR-A4D6,TCGA-GS-A9TQ,TCGA-GS-A9TT,TCGA-GS-A9TU,TCGA-GS-A9TV,TCGA-GS-A9TW,TCGA-GS-A9TX,TCGA-GS-A9TY,TCGA-GS-A9TZ,TCGA-GS-A9U3,TCGA-GS-A9U4,TCGA-RQ-A68N,TCGA-RQ-A6JB,TCGA-RQ-AAAT
hsa-miR-3921,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-3922-3p,1.42545441750257,1.03023668265094,0.851901585720767,1.11800060836121,1.19796357145281,0.982350441004508,0.786912046944919,0.672939483365199,1.03677883618812,1.22937283319826,0.89915742286106,0.913121323149886,0.532328847648897,1.08336926581575,1.04529977495468,1.08141466025418,0.596241476557144,0.956310576809669,0.609731638981102,0.308414478990977,-0.567860310222128,0.832904407705051,1.25287639069264,1.52742323441861,1.24298484825605,0.884314313303691,1.12091768957068,1.34159559732887,0.487940600465535,0.802436155837799,0.731551529761755,0.696540574339314,1.01804296302928,0.58845887176486,0.933305969684187,0.983390933524036,0.902351110739088,0.892517998355258,0.497543470911977,0.937157453842224,0.857305662113878,0.828972164874496,0.958390060051469,0.186174420787131,0.0820342339176053
hsa-miR-3922-5p,1.42545441750257,1.03023668265094,0.851901585720767,1.11800060836121,1.19796357145281,0.982350441004508,0.786912046944919,0.672939483365199,1.03677883618812,1.22937283319826,0.89915742286106,0.913121323149886,0.532328847648897,1.08336926581575,1.04529977495468,1.08141466025418,0.596241476557144,0.956310576809669,0.609731638981102,0.308414478990977,-0.567860310222128,0.832904407705051,1.25287639069264,1.52742323441861,1.24298484825605,0.884314313303691,1.12091768957068,1.34159559732887,0.487940600465535,0.802436155837799,0.731551529761755,0.696540574339314,1.01804296302928,0.58845887176486,0.933305969684187,0.983390933524036,0.902351110739088,0.892517998355258,0.497543470911977,0.937157453842224,0.857305662113878,0.828972164874496,0.958390060051469,0.186174420787131,0.0820342339176053
hsa-miR-3923,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.0224126641234593,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,0.121286393832137,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.205312918234585,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.298942057118776,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,0.0820342339176053
hsa-miR-3924,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-3925-3p,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.247104961580511,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.203006350465079,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,0.0820342339176053
hsa-miR-3925-5p,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.247104961580511,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.203006350465079,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,0.0820342339176053
hsa-miR-3926,0.0538086896879242,-0.238819851326119,-0.521811880231626,-0.143849493418068,-0.505572414747132,-0.563215827625278,-0.0535664745398023,-0.239457524164943,-0.149962239248804,-0.401005060794735,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.215408992643767,0.0460327283647255,-0.359217837540094,-0.498455684994445,-0.534416088981846,-0.304487062733299,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.448493220329805,-0.554716368763292,-0.319170064841964,-0.307672542565005,-0.213205484017806,-0.418083559732804,-0.610106822191022,-0.566191219114431,0.262308221192092,-0.252839765267974,-0.559462702318567,-0.434723352759635,-0.321916254373585,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-3927-3p,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-3927-5p,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-3928-3p,1.07240049357451,1.09907159235859,1.03129002119828,1.01751022716489,0.887684519953595,1.01879656508026,0.39274395343219,0.646379810844713,0.904598287375034,0.969552409926154,0.533798732392459,0.870651727049786,0.734539865864884,1.52653934903806,1.1259999123916,0.73549185266527,0.972350175713759,1.15994528168535,0.609731638981102,0.794467953637946,1.51516806595742,0.687024506721799,1.40020706351374,0.594877773729225,0.655460582817296,1.19588789866314,1.3395511024578,1.20784499356348,1.01911602524515,0.736507943685349,0.649592110140868,0.581051216315194,1.4529683398897,0.954939653872207,0.749852516696371,0.702632501910491,1.05941833455541,1.08998508671895,1.33471360079334,0.748662173306516,1.15394720050363,0.95689165134931,0.304543379065134,0.734269932135222,0.596929220860092
hsa-miR-3928-5p,1.07240049357451,1.09907159235859,1.03129002119828,1.01751022716489,0.887684519953595,1.01879656508026,0.39274395343219,0.646379810844713,0.904598287375034,0.969552409926154,0.533798732392459,0.870651727049786,0.734539865864884,1.52653934903806,1.1259999123916,0.73549185266527,0.972350175713759,1.15994528168535,0.609731638981102,0.794467953637946,1.51516806595742,0.687024506721799,1.40020706351374,0.594877773729225,0.655460582817296,1.19588789866314,1.3395511024578,1.20784499356348,1.01911602524515,0.736507943685349,0.649592110140868,0.581051216315194,1.4529683398897,0.954939653872207,0.749852516696371,0.702632501910491,1.05941833455541,1.08998508671895,1.33471360079334,0.748662173306516,1.15394720050363,0.95689165134931,0.304543379065134,0.734269932135222,0.596929220860092
hsa-miR-3929,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.203006350465079,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-3934-3p,1.62897934767624,0.733503547945948,0.366206198072474,1.32608978421984,1.13731392066033,1.33407228828756,1.61368513846328,1.15022973751394,1.13980096511854,1.11802320488395,1.18219321667718,0.913121323149886,1.13697832517707,1.45608442789389,1.27717107052549,1.4876482228305,1.2408330011929,1.29056512806664,0.821127782704282,0.605997928100474,1.15183612120111,0.765462833198093,0.89802327729832,0.828726739781517,1.40485034375587,1.69681142162161,1.28904420608194,1.5409856054643,1.74613131544356,1.71099755659738,1.12665603768153,1.20864492937187,1.40848298582098,1.24940414840553,1.01715741341792,1.41513370839818,1.17850206984169,1.32924137606258,1.38007400503381,1.13421262415387,1.15394720050363,0.538722826078374,0.661179888342241,1.32374624920073,1.52226203473788
hsa-miR-3934-5p,1.62897934767624,0.733503547945948,0.366206198072474,1.32608978421984,1.13731392066033,1.33407228828756,1.61368513846328,1.15022973751394,1.13980096511854,1.11802320488395,1.18219321667718,0.913121323149886,1.13697832517707,1.45608442789389,1.27717107052549,1.4876482228305,1.2408330011929,1.29056512806664,0.821127782704282,0.605997928100474,1.15183612120111,0.765462833198093,0.89802327729832,0.828726739781517,1.40485034375587,1.69681142162161,1.28904420608194,1.5409856054643,1.74613131544356,1.71099755659738,1.12665603768153,1.20864492937187,1.40848298582098,1.24940414840553,1.01715741341792,1.41513370839818,1.17850206984169,1.32924137606258,1.38007400503381,1.13421262415387,1.15394720050363,0.538722826078374,0.661179888342241,1.32374624920073,1.52226203473788
hsa-miR-3935,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-3936,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.405515168415886,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.203243479975829,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.123365049525293,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.0283124192721938,-0.588244474095272,-0.540034680875104,0.0558955027916392,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.0912869767579861,0.0820342339176053
hsa-miR-3937,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,0.687024506721799,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-3938,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.256986636799141,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.147938802738916,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.12141752000096,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-3939,-0.0876408448758748,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,0.175497400450033,-0.0224126641234593,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.0933622630262466,-0.592957469015852,-0.580652440519492,0.656270107176206,-0.574370109425268,-0.146569803105256,-0.498455684994445,-0.19813715649424,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,0.274106605235003,-0.588244474095272,-0.540034680875104,0.0558955027916392,-0.147938802738916,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.298942057118776,-0.52241498874621,-0.508320791330554,-0.0807940543585747,0.161939320706852,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,0.524636820221068,-0.566890516581088
hsa-miR-3940-3p,0.969591321248522,0.949566408026572,1.54417671135395,0.595404811493666,0.611306811182828,1.16765303650731,0.937800755409497,0.233031815193101,0.452902766276443,1.74790088949809,0.89915742286106,1.31464472876494,0.982334892500634,1.70215927729468,1.59135662647229,0.656246473260893,0.752028500488648,0.797333098617436,1.07956208790422,1.18424608441269,0.891976505321362,1.07090736146798,1.06053852070277,0.641516376864174,1.6215329710892,1.36107814342965,1.26088699415176,0.916060078979069,1.3158552466478,1.03433616480586,0.291475380229178,0.581051216315194,1.51008225415906,1.36452726321781,0.534709697591484,0.334148417432187,0.801704887182976,1.06645824611235,1.79734236988442,0.850833247984995,-0.517996043531885,0.95689165134931,0.304543379065134,1.04206869489844,1.34010107197487
